0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5627,1.688,1.688,1.688,2.8134,2.8134,3.376,3.376,3.376,3.376,4.5014,5.0641,5.0641,5.6267,5.6267,6.1894,7.8774,10.1281,12.9415,14.6295,15.7549,18.0056,19.1309,23.6323,23.6323,38.8246,41.0753,51.7661,61.8942,72.0224,90.028,111.9723,125.4765,125.4765,140.6687,163.1757,184.5574,204.8137,221.1313,232.3848,243.6383,282.4628,329.1648,367.9894,396.6858,425.3823,484.4631,530.6025,617.8171,687.5888,710.6585,732.6028,786.6196,821.5054,907.032,948.67,1009.4389,1079.7732,1104.5309,1149.5449,1357.7347,1406.1247,1496.1527,1560.8603,1749.3564,1801.1225,1838.8218,1965.4236,2173.0507,2392.4939,2533.1627,2668.7673,2780.7396,2910.1549,3081.7707,3215.1247,3634.3175,3861.0756,4333.1598,4563.2939,4853.6342,5187.8631,5542.3483,5934.5328,6315.4637,6588.9237,6676.1384,6853.381,7320.4012,7633.8111,7767.1651,8076.0737,8413.116,8541.9685,8905.4565,9283.5741,9804.0484,10225.492,10843.3091,11104.3903,11152.2176,11481.9452,11957.4055,12110.4531,12361.9688,12514.4537,12917.329
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4016,3.4016,4.5355,7.9371,12.4726,12.4726,19.2758,23.8113,26.079,27.2129,28.3468,28.3468,38.5516,47.6226,47.6226,48.7564,51.0242,52.158,52.158,54.4258,56.6935,56.6935,65.7645,70.3,79.3709,81.6387,87.308,102.0483,112.2532,114.5209,130.3951,153.0725,161.0096,184.8209,199.5612,221.1047,242.6483,257.3886,265.3257,292.5386,316.3498,341.295,359.4369,401.3901,458.0836,552.1949,627.0303,746.0867,831.127,926.3721,1069.2398,1149.7446,1334.5655,1513.717,1640.7105,1655.4508,1802.854,1920.7765,1972.9345,2023.9587,2116.9361,2264.3392,2533.0665,2814.2664,3194.1129,3518.3999,3790.5288,4384.6769,4716.9009,5103.5507,5421.0344,5953.9535,6349.6743,6622.9371,6884.8611,7051.5401,7172.8642,7330.4722,7573.1205,7960.9041,8259.1121,8532.3748,9051.6875,9216.0987,9589.1421,9916.8306,10308.0159,10539.3255,10810.3205,10932.7785,11079.0478,11342.1057,11723.0862,12091.5941,12457.8342,12770.7824,12904.5791,13083.7307,13391.0095,13631.3901,13951.1415,14336.6575,14641.6686,14806.0798,14905.8604,15027.1845,15551.0327,15928.6115,16001.1792,16426.3806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4826,0.4826,0.4826,0.4826,0.4826,0.4826,0.7238,1.6889,2.6541,6.2732,7.7209,11.3401,13.029,16.1656,19.5435,26.7819,33.7789,36.433,42.2236,48.2556,55.2527,62.7323,75.0375,100.6129,128.3599,153.4528,193.9875,216.9089,236.6937,253.3419,290.9812,307.6294,358.0565,374.946,414.7569,436.4719,457.7043,493.1722,521.1604,547.701,598.1281,696.8108,770.6419,877.0455,924.8185,947.7399,1046.4226,1158.3756,1267.6745,1380.8339,1462.6271,1612.4608,1764.4659,1956.5232,2230.1324,2436.6663,2588.1889,2877.2399,3039.8613,3117.0702,3418.4264,3816.0526,4145.397,4437.5846,4747.6269,4904.6988,5045.8464,5339.9643,5719.2533,6120.4986,6523.6741,6949.2884,7206.2495,7306.3798,7708.5902,8084.7426,8721.2339,9387.885,9786.2349,9983.6003,10079.1464,10422.0024,10699.9547,11212.9117,11500.7563,11770.7463,11887.5249,12019.7452,12361.6361,12751.3001,13026.357,13297.0709,13517.8402,13633.6536,13699.04,13998.466,14367.38,14654.2595,14882.7498,15176.8676,15299.4368,15376.8871,15700.6821,16108.6832,16230.046,16459.9839,16653.4889,16804.7702,16863.642,17088.0305,17440.5376,17741.17,17984.1369,18323.8563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3016,3.3016,3.3016,13.2065,13.2065,16.5082,19.8098,26.4131,26.4131,26.4131,26.4131,42.9212,49.5245,61.0802,69.3343,69.3343,69.3343,80.89,85.8424,104.0014,123.8112,130.4145,137.0177,186.5422,188.193,234.4159,270.7338,331.814,366.4812,402.7991,407.7516,462.2285,490.2924,501.8481,569.5315,661.9772,671.8821,701.5968,701.5968,746.1689,856.7735,993.7913,1102.7451,1221.6039,1330.5578,1434.5592,1538.5606,1683.8324,1855.5173,1984.2809,2129.5527,2137.8068,2329.3015,2329.3015,2476.2241,2623.1468,2816.2922,2956.6116,3106.8359,3281.8224,3412.2368,3542.6513,3806.7819,4026.3404,4026.3404,4232.6924,4427.4887,4884.7648,5114.2282,5446.0423,5736.5859,6094.813,6355.6419,6839.331,6839.331,7975.0925,8646.9746,9127.3621,9521.9072,9997.3422,10477.7297,10885.4812,11080.2775,11294.8836,11349.3606,11359.2655,11448.4095,11803.335,12250.7061,12628.743,13267.6088,13404.6266,13516.8821,17069.4383,17833.7661,19598.4885,21313.6864,21589.3727,23674.3534,23869.1497,24169.5982,25014.8161,29026.2992,30247.9031,30984.167,31236.7419
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1162,0.1162,0.2325,0.2325,0.465,0.5812,0.5812,0.8137,1.5111,1.8598,2.0923,2.3248,3.0222,3.9522,4.7659,5.6958,8.718,9.5317,9.9967,14.2976,17.901,19.4121,19.6446,25.2242,27.549,30.1062,36.0345,44.6363,56.609,64.7459,72.8827,74.5101,79.6246,104.8488,119.2626,138.9072,147.2765,183.5435,202.8394,240.6175,257.9373,269.5614,300.5975,348.6048,390.4513,433.2278,455.6622,495.4164,552.8391,642.1117,689.8865,757.7708,815.7747,854.1341,937.9433,1053.0213,1202.3901,1334.3229,1469.0455,1565.06,1650.7291,1797.8894,1996.6604,2200.3135,2386.6468,2638.3071,2804.2983,2884.5042,3181.0333,3473.494,3681.448,4083.7558,4335.2999,4400.7432,4412.5998,4651.2412,5074.1236,5402.0376,5750.7586,6260.705,6260.705,6308.4798,6691.9567,7048.3496,7370.2191,7573.1748,7709.9896,7963.6261,8046.6217,8281.3109,8624.1037,8906.684,9307.5969,9634.1161,9840.2102,9998.9945,10303.0793,10660.1696,10930.7771,11213.9386,11544.1774,11675.529,11764.3366,11996.7011,12304.3893,12561.7454,12834.2128,13080.6423,13229.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1824,1.1824,1.1824,1.1824,1.1824,2.3648,2.3648,3.5472,4.7296,9.4593,9.4593,11.8241,13.0065,14.1889,22.4658,34.2899,37.8371,46.114,60.3029,126.5178,151.3484,196.2799,228.2049,280.2309,288.5078,364.182,404.3839,428.0321,443.4034,472.9636,491.8822,514.3479,551.0026,581.7453,656.237,766.2011,814.6798,970.7578,995.5884,1085.4515,1201.3276,1277.0018,1325.4806,1403.5196,1752.3302,2049.1149,2283.2319,2419.2089,2600.1175,2745.5538,2947.7458,3089.6349,3158.2146,3440.8104,3553.1392,4053.2983,4292.1449,4533.3564,4672.8806,4756.8317,5096.1831,5378.7788,6134.3382,6686.5233,7202.0536,7511.8448,7784.9813,8237.8439,9008.7747,9638.9987,10013.8224,11011.7756,11353.4918,11694.0256,12428.3017,13133.0175,13658.0071,14575.5565,15102.911,15424.5262,15718.9461,16282.9552,17290.3677,17932.4159,18543.7213,19299.2807,19523.9385,19879.8436,21311.741,22014.092,22923.3645,23555.9534,25509.2931,25823.814,29397.0541,31259.3484,31829.2696,32415.7445,32707.7995,32990.3953,33089.7177,33406.6033,33689.199,34203.547,34470.7714,34968.5657,35246.4318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6358,0.6358,0.6358,1.2716,3.1789,4.4505,4.4505,4.4505,5.0863,5.722,5.722,6.3578,6.9936,7.6294,7.6294,7.6294,8.2652,10.1725,10.8083,12.0799,12.0799,14.623,14.623,14.623,15.8946,16.5303,16.5303,17.1661,18.4377,19.7092,20.345,20.9808,21.6166,22.2524,23.5239,23.5239,27.3386,31.7891,36.8754,42.5974,50.2268,73.7507,87.1021,104.2683,121.4344,156.4024,169.7538,192.642,223.1595,268.9358,314.0763,364.3031,437.4181,474.9292,526.4276,592.5489,654.2197,749.5871,813.1653,813.1653,951.13,1046.4973,1150.1298,1256.3054,1401.8995,1544.9504,1544.9504,1647.3113,1714.0685,1817.0652,1921.9692,2083.4578,2295.8091,2531.0484,2655.0259,2762.4731,2850.211,2986.9042,3103.2523,3499.9803,3588.354,3588.354,3847.7531,3978.0884,4151.0211,4287.7143,4406.6055,4432.6726,4537.5766,4646.9311,4814.7776,4942.5698,5058.2821,5215.3203,5311.3234,5389.5246,5573.2656,5784.3453,5992.246,6155.0062,6336.2041,6502.779,6586.0665,6843.5582,7134.7464,7282.2478,7461.5384,7808.6754,7808.6754
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1413,0.2827,0.2827,1.1307,1.1307,1.1307,1.4134,1.8374,2.1201,2.9681,4.2402,7.2083,9.8937,11.3071,12.2965,13.4272,18.6568,24.169,32.3667,38.4442,41.4124,48.6207,56.253,62.8959,67.5601,89.0437,98.2307,112.6473,146.9927,170.3137,186.5677,199.2882,226.708,248.3329,275.7527,297.5189,314.1969,340.6273,357.3053,396.3149,450.8719,495.535,537.7954,571.0101,597.4405,640.2663,710.6532,761.6766,835.173,956.1593,1074.0361,1151.066,1205.0575,1287.8822,1385.2649,1517.841,1638.4033,1765.6085,1871.0475,2006.7331,2136.1998,2269.6239,2432.7293,2652.5116,2995.1177,3220.5537,3431.4316,3695.3118,3954.5278,4308.2997,4610.4828,4895.8465,4988.8476,5176.546,5395.4803,5742.4679,6121.8222,6426.6907,6726.7537,6860.1779,6978.0547,7359.3877,7562.7747,7869.7633,8141.8412,8319.0805,8459.1475,8564.0212,8863.5188,9149.5892,9341.2451,9681.7311,9847.5219,9902.0788,9991.1225,10179.3862,10362.1377,10589.8351,10840.4294,11040.7069,11096.8186,11161.4106,11370.8752,11767.3315,12158.6995,12468.0909,12587.2398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9165,1.222,1.222,1.8331,1.8331,2.4441,2.7496,2.7496,3.0551,3.3606,4.2771,5.4992,5.4992,5.8047,5.8047,6.7212,7.3322,7.3322,7.9432,9.4708,11.6093,12.2204,12.5259,13.4424,15.581,17.7195,22.9132,27.8013,31.1619,37.5776,43.9933,48.2704,56.8247,62.9348,66.2954,78.2103,90.7361,101.1234,111.2052,124.6476,138.701,156.7261,183.3053,203.1634,226.6876,239.519,267.3203,289.928,321.0899,345.5306,376.6925,390.4404,406.9379,440.8494,492.4804,545.0279,581.9945,636.9861,688.0061,698.6989,745.4417,805.627,871.3114,939.1344,995.348,1035.6752,1084.5566,1136.4931,1211.6483,1296.2743,1375.7066,1449.6398,1506.4644,1563.9001,1682.132,1780.5059,1852.606,2052.1033,2170.6408,2284.5956,2328.2834,2421.7691,2553.7489,2695.5051,2852.5367,3001.625,3101.8319,3164.1557,3324.2424,3531.3774,3696.3523,3839.3304,4219.9945,4357.779,4422.5469,4664.8155,4957.493,5218.0921,5506.187,5702.3237,5852.9396,6034.7174,6239.1029,6739.221,7120.4961,7447.0851,7809.1131,7967.3668
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9855,1.095,2.0806,2.6281,7.4463,9.1983,13.688,17.9587,20.2583,23.1054,25.9525,30.8802,35.2603,39.312,41.8306,43.9111,48.7293,61.8698,72.0537,81.5806,105.4525,114.5413,130.2004,152.6487,158.2334,170.6074,182.6528,191.3037,211.9999,226.8925,250.9834,264.1239,300.8078,335.3016,362.2396,381.8408,406.9172,450.7189,514.8883,560.7705,620.5597,685.4957,742.7663,764.8862,811.5349,860.8117,876.0328,909.8696,917.5349,1208.9253,1256.012,1347.9955,1520.793,1657.2351,1738.8156,1827.8425,1927.1627,2016.1895,2097.6606,2308.018,2525.0551,2605.6501,2656.022,2886.8566,3078.3793,3346.4454,3439.8524,3785.8853,3846.0031,3897.7985,3962.4059,4053.9514,4081.7654,4141.5546,4204.41,5236.7052,5309.7444,5530.3952,5988.0128,6138.3619,6547.7978,6808.527,6961.7233,7037.9381,7251.1426,7558.3016,7878.4916,8179.0804,8298.6589,8369.289,8413.5287,8744.2311,8997.8426,9374.2081,9650.8155,9903.6605,10117.8505,10169.2079,10370.9145,10737.4247,10904.1995,11291.844,11527.4968,11723.9472,11781.8748,11851.0814,12098.3417,12487.6288,12759.3085,12955.5398,13300.8062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2852,0.2852,0.2852,0.2852,0.2852,0.2852,0.2852,0.2852,1.7109,2.5664,3.707,3.707,3.9922,3.9922,5.418,7.9844,19.3906,19.3906,21.957,23.3828,26.2343,30.2265,50.1874,61.3085,70.1484,70.1484,72.4296,74.7109,74.7109,74.996,82.4101,96.6679,107.2186,113.7772,114.0624,132.0272,147.1405,159.9725,169.6678,173.3748,184.2107,201.8904,215.0076,222.7068,235.2537,237.2498,244.3786,309.6794,335.6286,369.8473,389.523,396.9371,405.2066,437.9995,468.7964,495.8862,519.269,547.2143,547.2143,550.351,579.722,674.9641,723.4406,794.4445,794.4445,856.6085,894.8194,993.1982,1082.452,1157.7332,1212.1979,1311.4322,1311.4322,1361.3345,1560.3734,1605.428,1605.428,1842.9629,2110.7243,2110.7243,2295.7906,2347.6889,2608.8918,2646.8175,2689.8761,2694.4386,2694.4386,3104.778,3144.4147,3298.684,3773.7538,3862.1522,3932.0154,4040.945,4053.2067,4337.7923,4474.0969,4530.8429,4573.6163,5476.7052,5500.6583,5690.8573,5724.5057,6228.9466,6483.876,6788.4226,6915.8873,6929.5747,8493.0848,8655.0534,9114.7248,9399.3104,9549.0173,9669.6383,9768.5874
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2489,0.2489,0.2489,0.2489,0.2489,0.4977,0.7466,1.2444,1.4932,2.4887,3.4842,3.4842,4.2308,4.4797,5.2263,7.2173,7.9639,8.4617,8.7105,8.9594,10.2038,13.688,19.6609,21.1541,25.1361,27.6248,33.8466,37.8286,41.0639,48.5301,51.0188,58.7338,60.9737,65.4534,74.9105,85.8609,96.0647,111.2459,124.1872,135.1376,157.5361,173.7128,202.5819,230.4556,257.3338,290.9316,303.3752,338.715,371.5662,412.3812,460.1646,505.4594,536.5684,582.6098,628.4022,691.118,757.8158,836.4594,930.5331,1011.1676,1081.8473,1191.1022,1319.0225,1452.9157,1552.4646,1712.7383,1868.5323,1946.927,1994.9593,2219.6909,2540.736,2770.445,2989.2037,3200.9939,3275.6555,3408.3044,3697.9916,3986.4345,4374.9239,4623.7961,4924.4337,5054.5938,5214.1209,5587.678,5980.8961,6313.887,6609.0494,6832.5367,6971.6562,7134.6675,7498.0208,7892.2344,8307.8509,8734.9155,9090.305,9155.7584,9272.4794,9707.0103,9934.2306,10161.202,10660.9373,11011.8471,11120.6042,11214.6779,11687.535,11990.6613,12329.3763,12635.2402,13017.5079
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2093,0.2093,0.7324,0.8371,0.8371,1.8834,1.9881,2.9298,3.2437,3.4529,3.8715,4.3947,4.3947,4.8132,5.0225,5.9642,7.1152,7.6383,8.1615,9.1032,9.9403,11.0913,14.2303,18.4157,21.0315,23.3335,36.8314,41.9585,58.0722,71.57,85.3818,100.4492,120.7483,134.3508,155.2777,176.1,209.8969,229.4636,257.2964,281.467,304.2773,345.0848,377.2076,418.4336,471.588,512.5001,560.632,598.9283,648.1065,719.4673,767.3899,852.2486,904.3566,927.3762,975.7174,1033.8942,1132.5646,1212.4007,1304.7931,1389.0239,1440.6087,1497.216,1559.1597,1631.0437,1696.0217,1934.4839,2035.3516,2102.527,2222.6475,2360.5559,2501.9172,2695.3865,2802.7416,2904.551,2968.0642,3019.1258,3130.5617,3213.6415,3374.988,3497.6197,3604.6609,3651.7464,3715.3643,3815.2903,3924.5288,4029.5819,4118.5212,4210.7043,4259.1501,4291.0637,4387.8506,4498.6586,4590.5278,4674.1308,4735.8652,4761.6053,4857.8691,4964.4917,5087.9605,5202.4307,5348.7099,5452.8213,5492.687,5527.9489,5652.5687,5769.1316,5839.0275,5973.4829,6080.0009,6118.611,6158.5814,6247.2069,6395.1602,6525.221,6639.7958
